holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,weekend,date
None,272.68,0.0,0.0,90,Mist,mist,2017-03-17 08:00:00,5538,0,2017-03-17
None,272.08,0.0,0.0,90,Clouds,overcast clouds,2017-03-18 08:00:00,3110,1,2017-03-18
None,272.65,0.0,0.0,1,Clear,sky is clear,2017-03-19 08:00:00,2025,1,2017-03-19
None,278.62,0.0,0.0,90,Clouds,overcast clouds,2017-03-20 08:00:00,5921,0,2017-03-20
None,270.44,0.0,0.0,1,Clear,sky is clear,2017-03-21 08:00:00,6345,0,2017-03-21
None,266.22,0.0,0.0,5,Clear,sky is clear,2017-03-22 08:00:00,6240,0,2017-03-22
None,275.75,0.0,0.0,90,Clouds,overcast clouds,2017-03-23 08:00:00,6380,0,2017-03-23
None,275.84,0.0,0.0,90,Mist,mist,2017-03-24 08:00:00,5803,0,2017-03-24
None,275.62,0.0,0.0,90,Clouds,overcast clouds,2017-03-25 08:00:00,2510,1,2017-03-25
None,275.02,0.0,0.0,90,Mist,mist,2017-03-26 08:00:00,1919,1,2017-03-26
None,275.72,0.0,0.0,90,Fog,fog,2017-03-27 08:00:00,6138,0,2017-03-27
None,272.65,0.0,0.0,5,Fog,fog,2017-03-28 08:00:00,6214,0,2017-03-28
None,276.01,0.0,0.0,90,Clouds,overcast clouds,2017-03-29 08:00:00,6312,0,2017-03-29
None,276.48,0.0,0.0,90,Clouds,overcast clouds,2017-03-30 08:00:00,6098,0,2017-03-30
None,273.52,0.0,0.0,40,Clouds,scattered clouds,2017-03-31 08:00:00,5944,0,2017-03-31
None,273.09,0.0,0.0,1,Clear,sky is clear,2017-04-01 08:00:00,3032,1,2017-04-01
None,279.02,0.0,0.0,75,Drizzle,drizzle,2017-04-02 08:00:00,2329,1,2017-04-02
None,281.21,0.0,0.0,90,Mist,mist,2017-04-03 08:00:00,5958,0,2017-04-03
None,279.48,0.0,0.0,1,Mist,mist,2017-04-04 08:00:00,6228,0,2017-04-04
None,277.4,0.0,0.0,90,Clouds,overcast clouds,2017-04-05 08:00:00,6485,0,2017-04-05
None,275.15,0.0,0.0,1,Clear,sky is clear,2017-04-06 08:00:00,6019,0,2017-04-06
None,280.77,0.0,0.0,1,Clear,sky is clear,2017-04-08 08:00:00,3126,1,2017-04-08
None,282.85,0.0,0.0,90,Clouds,overcast clouds,2017-04-09 08:00:00,1938,1,2017-04-09
None,279.95,0.0,0.0,75,Clouds,broken clouds,2017-04-10 08:00:00,6139,0,2017-04-10
None,273.88,0.0,0.0,90,Clouds,overcast clouds,2017-04-11 08:00:00,5665,0,2017-04-11
None,278.75,0.0,0.0,90,Rain,light rain,2017-04-12 08:00:00,6377,0,2017-04-12
None,282.08,0.0,0.0,75,Clouds,broken clouds,2017-04-14 08:00:00,5150,0,2017-04-14
None,287.75,0.0,0.0,90,Rain,moderate rain,2017-04-15 08:00:00,2536,1,2017-04-15
None,281.42,0.0,0.0,5,Clear,sky is clear,2017-04-16 08:00:00,1836,1,2017-04-16
None,279.69,0.0,0.0,40,Clouds,scattered clouds,2017-04-17 08:00:00,6166,0,2017-04-17
None,283.55,0.0,0.0,90,Rain,moderate rain,2017-04-18 08:00:00,5330,0,2017-04-18
None,279.62,0.0,0.0,90,Clouds,overcast clouds,2017-04-19 08:00:00,5889,0,2017-04-19
None,277.82,0.0,0.0,90,Drizzle,drizzle,2017-04-20 08:00:00,5858,0,2017-04-20
None,275.96,0.0,0.0,5,Mist,mist,2017-04-21 08:00:00,6237,0,2017-04-21
None,277.28,0.0,0.0,1,Clear,sky is clear,2017-04-22 08:00:00,3660,1,2017-04-22
None,281.75,0.0,0.0,75,Clouds,broken clouds,2017-04-23 08:00:00,2159,1,2017-04-23
None,283.74,0.0,0.0,1,Clear,sky is clear,2017-04-24 08:00:00,6369,0,2017-04-24
None,285.29,0.0,0.0,75,Mist,mist,2017-04-25 08:00:00,6318,0,2017-04-25
None,275.37,0.0,0.0,90,Rain,moderate rain,2017-04-26 08:00:00,5335,0,2017-04-26
None,273.42,0.0,0.0,90,Snow,light snow,2017-04-27 08:00:00,5826,0,2017-04-27
None,275.35,0.0,0.0,5,Clear,sky is clear,2017-04-28 08:00:00,6092,0,2017-04-28
None,276.48,0.0,0.0,1,Clear,sky is clear,2017-04-29 08:00:00,3622,1,2017-04-29
None,278.82,0.0,0.0,90,Drizzle,drizzle,2017-04-30 08:00:00,2104,1,2017-04-30
None,276.08,0.0,0.0,90,Rain,light rain,2017-05-01 08:00:00,5933,0,2017-05-01
None,279.08,0.0,0.0,40,Clouds,scattered clouds,2017-05-02 08:00:00,6089,0,2017-05-02
None,280.86,0.0,0.0,1,Clear,sky is clear,2017-05-03 08:00:00,4922,0,2017-05-03
None,281.95,0.0,0.0,5,Clear,sky is clear,2017-05-04 08:00:00,5847,0,2017-05-04
None,280.95,0.0,0.0,1,Fog,fog,2017-05-05 08:00:00,5868,0,2017-05-05
None,280.48,0.0,0.0,1,Clear,sky is clear,2017-05-06 08:00:00,3565,1,2017-05-06
None,282.35,0.0,0.0,90,Clouds,overcast clouds,2017-05-07 08:00:00,2268,1,2017-05-07
None,281.41,0.0,0.0,1,Clear,sky is clear,2017-05-08 08:00:00,5729,0,2017-05-08
None,283.72,0.0,0.0,20,Mist,mist,2017-05-09 08:00:00,6158,0,2017-05-09
None,285.34,0.0,0.0,75,Clouds,broken clouds,2017-05-10 08:00:00,5847,0,2017-05-10
None,282.3,0.0,0.0,1,Clear,sky is clear,2017-05-11 08:00:00,5778,0,2017-05-11
None,282.4,0.0,0.0,20,Clouds,few clouds,2017-05-12 08:00:00,5604,0,2017-05-12
None,286.29,0.0,0.0,5,Clear,sky is clear,2017-05-13 08:00:00,3251,1,2017-05-13
None,286.79,0.0,0.0,1,Clear,sky is clear,2017-05-14 08:00:00,2271,1,2017-05-14
None,288.82,0.0,0.0,1,Clear,sky is clear,2017-05-15 08:00:00,5836,0,2017-05-15
None,289.96,0.0,0.0,90,Rain,light rain,2017-05-16 08:00:00,5490,0,2017-05-16
None,289.75,0.0,0.0,90,Rain,light rain,2017-05-17 08:00:00,5822,0,2017-05-17
None,281.83,0.0,0.0,90,Rain,moderate rain,2017-05-18 08:00:00,6156,0,2017-05-18
None,279.48,0.0,0.0,90,Clouds,overcast clouds,2017-05-19 08:00:00,4695,0,2017-05-19
None,280.75,0.0,0.0,90,Rain,moderate rain,2017-05-20 08:00:00,2994,1,2017-05-20
None,282.49,0.0,0.0,90,Mist,mist,2017-05-21 08:00:00,1970,1,2017-05-21
None,281.86,0.0,0.0,40,Clouds,scattered clouds,2017-05-22 08:00:00,6030,0,2017-05-22
None,282.82,0.0,0.0,90,Rain,light rain,2017-05-23 08:00:00,5968,0,2017-05-23
None,282.08,0.0,0.0,90,Clouds,overcast clouds,2017-05-24 08:00:00,6042,0,2017-05-24
None,284.28,0.0,0.0,1,Clear,sky is clear,2017-05-25 08:00:00,5277,0,2017-05-25
None,289.61,0.0,0.0,90,Clouds,overcast clouds,2017-05-26 08:00:00,5118,0,2017-05-26
None,287.33,0.0,0.0,40,Clouds,scattered clouds,2017-05-27 08:00:00,1968,1,2017-05-27
None,287.95,0.0,0.0,1,Clear,sky is clear,2017-05-28 08:00:00,1888,1,2017-05-28
None,285.68,0.0,0.0,90,Clouds,overcast clouds,2017-05-29 08:00:00,1735,0,2017-05-29
None,284.75,0.0,0.0,90,Clouds,overcast clouds,2017-05-30 08:00:00,5858,0,2017-05-30
None,284.68,0.0,0.0,40,Clouds,scattered clouds,2017-05-31 08:00:00,5895,0,2017-05-31
None,284.39,0.0,0.0,5,Clear,sky is clear,2017-06-01 08:00:00,5949,0,2017-06-01
None,289.78,0.0,0.0,20,Clouds,few clouds,2017-06-02 08:00:00,5570,0,2017-06-02
None,296.68,0.0,0.0,1,Clear,sky is clear,2017-06-03 08:00:00,2505,1,2017-06-03
None,291.33,0.0,0.0,5,Clear,sky is clear,2017-06-04 08:00:00,2387,1,2017-06-04
None,288.88,0.0,0.0,1,Clear,sky is clear,2017-06-05 08:00:00,6051,0,2017-06-05
None,288.28,0.0,0.0,5,Clear,sky is clear,2017-06-06 08:00:00,5771,0,2017-06-06
None,290.87,0.0,0.0,75,Clouds,broken clouds,2017-06-07 08:00:00,6009,0,2017-06-07
None,293.22,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 08:00:00,6160,0,2017-06-08
None,291.34,0.0,0.0,5,Clear,sky is clear,2017-06-09 08:00:00,5457,0,2017-06-09
None,297.51,0.0,0.0,1,Clear,sky is clear,2017-06-10 08:00:00,2929,1,2017-06-10
None,295.69,0.0,0.0,20,Thunderstorm,proximity thunderstorm,2017-06-11 08:00:00,1568,1,2017-06-11
None,291.21,0.0,0.0,20,Mist,mist,2017-06-12 08:00:00,5716,0,2017-06-12
None,293.41,0.0,0.0,40,Rain,light rain,2017-06-13 08:00:00,5855,0,2017-06-13
None,292.75,0.0,0.0,75,Rain,light rain,2017-06-14 08:00:00,5629,0,2017-06-14
None,293.61,0.0,0.0,5,Clear,sky is clear,2017-06-15 08:00:00,5945,0,2017-06-15
None,293.02,0.0,0.0,75,Clouds,broken clouds,2017-06-16 08:00:00,5351,0,2017-06-16
None,292.36,0.0,0.0,1,Clear,sky is clear,2017-06-17 08:00:00,2782,1,2017-06-17
None,289.41,0.0,0.0,75,Clouds,broken clouds,2017-06-18 08:00:00,1868,1,2017-06-18
None,289.62,0.0,0.0,40,Clouds,scattered clouds,2017-06-19 08:00:00,5328,0,2017-06-19
None,288.01,0.0,0.0,75,Rain,light rain,2017-06-20 08:00:00,6019,0,2017-06-20
None,289.86,0.0,0.0,40,Clouds,scattered clouds,2017-06-21 08:00:00,6047,0,2017-06-21
None,292.96,0.0,0.0,90,Rain,light rain,2017-06-22 08:00:00,6044,0,2017-06-22
None,289.62,0.0,0.0,5,Clear,sky is clear,2017-06-23 08:00:00,5669,0,2017-06-23
None,285.95,0.0,0.0,1,Clear,sky is clear,2017-06-24 08:00:00,3141,1,2017-06-24
None,285.79,0.0,0.0,90,Clouds,overcast clouds,2017-06-25 08:00:00,2284,1,2017-06-25
None,284.84,0.0,0.0,5,Clear,sky is clear,2017-06-26 08:00:00,5612,0,2017-06-26
None,286.54,0.0,0.0,1,Clear,sky is clear,2017-06-27 08:00:00,5857,0,2017-06-27
None,290.55,0.0,0.0,90,Rain,moderate rain,2017-06-28 08:00:00,5203,0,2017-06-28
None,291.35,0.0,0.0,90,Mist,mist,2017-06-29 08:00:00,5679,0,2017-06-29
None,290.15,0.0,0.0,1,Clear,sky is clear,2017-06-30 08:00:00,4940,0,2017-06-30
None,290.22,0.0,0.0,40,Clouds,scattered clouds,2017-07-01 08:00:00,2649,1,2017-07-01
None,290.41,0.0,0.0,1,Clear,sky is clear,2017-07-03 08:00:00,3356,0,2017-07-03
None,293.42,0.0,0.0,1,Clear,sky is clear,2017-07-04 08:00:00,1333,0,2017-07-04
None,295.65,0.0,0.0,1,Rain,moderate rain,2017-07-05 08:00:00,5038,0,2017-07-05
None,295.55,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-07-06 08:00:00,5356,0,2017-07-06
None,293.08,0.0,0.0,1,Clear,sky is clear,2017-07-07 08:00:00,5251,0,2017-07-07
None,290.09,0.0,0.0,1,Clear,sky is clear,2017-07-08 08:00:00,2547,1,2017-07-08
None,292.22,0.0,0.0,40,Rain,light rain,2017-07-09 08:00:00,2043,1,2017-07-09
None,292.72,0.0,0.0,90,Clouds,overcast clouds,2017-07-10 08:00:00,5827,0,2017-07-10
None,292.15,0.0,0.0,5,Clear,sky is clear,2017-07-11 08:00:00,5788,0,2017-07-11
None,294.82,0.0,0.0,40,Clouds,scattered clouds,2017-07-12 08:00:00,6098,0,2017-07-12
None,286.92,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 08:00:00,6026,0,2017-07-13
None,289.08,0.0,0.0,90,Clouds,overcast clouds,2017-07-14 08:00:00,5772,0,2017-07-14
None,292.29,0.0,0.0,1,Clear,sky is clear,2017-07-15 08:00:00,2980,1,2017-07-15
None,292.69,0.0,0.0,1,Clear,sky is clear,2017-07-16 08:00:00,2021,1,2017-07-16
None,294.15,0.0,0.0,75,Mist,mist,2017-07-17 08:00:00,5771,0,2017-07-17
None,296.62,0.0,0.0,75,Clouds,broken clouds,2017-07-18 08:00:00,6128,0,2017-07-18
None,292.53,0.0,0.0,20,Haze,haze,2017-07-19 08:00:00,5899,0,2017-07-19
None,293.15,0.0,0.0,75,Mist,mist,2017-07-20 08:00:00,6317,0,2017-07-20
None,294.51,0.0,0.0,75,Mist,mist,2017-07-21 08:00:00,5379,0,2017-07-21
None,293.75,0.0,0.0,1,Clear,sky is clear,2017-07-22 08:00:00,2570,1,2017-07-22
None,292.75,0.0,0.0,20,Clouds,few clouds,2017-07-23 08:00:00,1822,1,2017-07-23
None,289.01,0.0,0.0,5,Clear,sky is clear,2017-07-24 08:00:00,5927,0,2017-07-24
None,292.28,0.0,0.0,90,Rain,light rain,2017-07-25 08:00:00,5865,0,2017-07-25
None,294.92,0.0,0.0,90,Rain,moderate rain,2017-07-26 08:00:00,6013,0,2017-07-26
None,292.27,0.0,0.0,5,Clear,sky is clear,2017-07-27 08:00:00,6096,0,2017-07-27
None,291.41,0.0,0.0,40,Clouds,scattered clouds,2017-07-28 08:00:00,5370,0,2017-07-28
None,290.81,0.0,0.0,20,Clouds,few clouds,2017-07-29 08:00:00,2373,1,2017-07-29
None,291.22,0.0,0.0,1,Clear,sky is clear,2017-07-30 08:00:00,1911,1,2017-07-30
None,292.74,0.0,0.0,40,Clouds,scattered clouds,2017-07-31 08:00:00,5631,0,2017-07-31
None,292.53,0.0,0.0,1,Clear,sky is clear,2017-08-01 08:00:00,6052,0,2017-08-01
None,291.43,0.0,0.0,40,Clouds,scattered clouds,2017-08-02 08:00:00,6029,0,2017-08-02
None,288.14,0.0,0.0,90,Rain,heavy intensity rain,2017-08-03 08:00:00,5423,0,2017-08-03
None,286.15,0.0,0.0,40,Clouds,scattered clouds,2017-08-04 08:00:00,5350,0,2017-08-04
None,286.22,0.0,0.0,1,Clear,sky is clear,2017-08-05 08:00:00,2647,1,2017-08-05
None,289.15,0.0,0.0,75,Mist,mist,2017-08-06 08:00:00,2002,1,2017-08-06
None,287.29,0.0,0.0,5,Fog,fog,2017-08-07 08:00:00,6073,0,2017-08-07
None,289.57,0.0,0.0,5,Clear,sky is clear,2017-08-08 08:00:00,6113,0,2017-08-08
None,290.48,0.0,0.0,75,Clouds,broken clouds,2017-08-09 08:00:00,6205,0,2017-08-09
None,289.72,0.0,0.0,75,Mist,mist,2017-08-10 08:00:00,6052,0,2017-08-10
None,287.5,0.0,0.0,90,Mist,mist,2017-08-11 08:00:00,5367,0,2017-08-11
None,286.55,0.0,0.0,1,Clear,sky is clear,2017-08-12 08:00:00,2679,1,2017-08-12
None,289.22,0.0,0.0,40,Drizzle,light intensity drizzle,2017-08-13 08:00:00,1706,1,2017-08-13
None,289.95,0.0,0.0,40,Mist,mist,2017-08-14 08:00:00,5970,0,2017-08-14
None,287.48,0.0,0.0,20,Fog,fog,2017-08-15 08:00:00,6088,0,2017-08-15
None,291.37,0.0,0.0,90,Rain,moderate rain,2017-08-16 08:00:00,6165,0,2017-08-16
None,291.94,0.0,0.0,90,Rain,moderate rain,2017-08-17 08:00:00,5990,0,2017-08-17
None,289.22,0.0,0.0,1,Mist,mist,2017-08-18 08:00:00,5440,0,2017-08-18
None,287.61,0.0,0.0,20,Mist,mist,2017-08-19 08:00:00,2710,1,2017-08-19
None,291.86,0.0,0.0,75,Clouds,broken clouds,2017-08-20 08:00:00,1929,1,2017-08-20
None,291.15,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-21 08:00:00,5713,0,2017-08-21
None,288.35,0.0,0.0,1,Clear,sky is clear,2017-08-22 08:00:00,5760,0,2017-08-22
None,285.55,0.0,0.0,5,Clear,sky is clear,2017-08-23 08:00:00,6180,0,2017-08-23
None,286.88,0.0,0.0,75,Clouds,broken clouds,2017-08-24 08:00:00,6266,0,2017-08-24
None,287.95,0.0,0.0,90,Rain,moderate rain,2017-08-25 08:00:00,5842,0,2017-08-25
None,288.94,0.0,0.0,90,Rain,moderate rain,2017-08-26 08:00:00,3029,1,2017-08-26
None,290.51,0.0,0.0,90,Mist,mist,2017-08-27 08:00:00,2480,1,2017-08-27
None,289.41,0.0,0.0,75,Clouds,broken clouds,2017-08-28 08:00:00,6340,0,2017-08-28
None,286.65,0.0,0.0,40,Fog,fog,2017-08-29 08:00:00,6259,0,2017-08-29
None,289.94,0.0,0.0,5,Clear,sky is clear,2017-08-30 08:00:00,6079,0,2017-08-30
None,285.87,0.0,0.0,5,Mist,mist,2017-08-31 08:00:00,6209,0,2017-08-31
None,284.72,0.0,0.0,75,Mist,mist,2017-09-01 08:00:00,5950,0,2017-09-01
None,290.29,0.0,0.0,90,Rain,moderate rain,2017-09-02 08:00:00,3064,1,2017-09-02
None,287.83,0.0,0.0,1,Clear,sky is clear,2017-09-03 08:00:00,2667,1,2017-09-03
None,288.81,0.0,0.0,75,Clouds,broken clouds,2017-09-04 08:00:00,1974,0,2017-09-04
None,283.74,0.0,0.0,40,Clouds,scattered clouds,2017-09-05 08:00:00,6267,0,2017-09-05
None,282.42,0.0,0.0,1,Clear,sky is clear,2017-09-06 08:00:00,5848,0,2017-09-06
None,282.87,0.0,0.0,90,Clouds,overcast clouds,2017-09-07 08:00:00,6302,0,2017-09-07
None,283.35,0.0,0.0,5,Clear,sky is clear,2017-09-08 08:00:00,6232,0,2017-09-08
None,284.76,0.0,0.0,1,Clear,sky is clear,2017-09-09 08:00:00,3088,1,2017-09-09
None,289.5,0.0,0.0,90,Clouds,overcast clouds,2017-09-10 08:00:00,1948,1,2017-09-10
None,289.21,0.0,0.0,40,Clouds,scattered clouds,2017-09-11 08:00:00,5998,0,2017-09-11
None,287.74,0.0,0.0,1,Mist,mist,2017-09-12 08:00:00,5836,0,2017-09-12
None,290.79,0.0,0.0,20,Clouds,few clouds,2017-09-13 08:00:00,6034,0,2017-09-13
None,291.15,0.0,0.0,1,Mist,mist,2017-09-14 08:00:00,6122,0,2017-09-14
None,292.67,0.0,0.0,75,Clouds,broken clouds,2017-09-15 08:00:00,6039,0,2017-09-15
None,294.55,0.0,0.0,90,Rain,moderate rain,2017-09-16 08:00:00,3009,1,2017-09-16
None,283.28,0.0,0.0,1,Clear,sky is clear,2017-09-17 08:00:00,2065,1,2017-09-17
None,285.75,0.0,0.0,90,Rain,light rain,2017-09-18 08:00:00,5641,0,2017-09-18
None,288.86,0.0,0.0,75,Mist,mist,2017-09-19 08:00:00,6071,0,2017-09-19
None,293.49,0.0,0.0,20,Clouds,few clouds,2017-09-20 08:00:00,6260,0,2017-09-20
None,282.74,0.0,0.0,5,Mist,mist,2017-09-21 08:00:00,6143,0,2017-09-21
None,296.29,0.0,0.0,90,Rain,proximity shower rain,2017-09-22 08:00:00,5971,0,2017-09-22
None,295.65,0.0,0.0,75,Clouds,broken clouds,2017-09-23 08:00:00,3427,1,2017-09-23
None,293.38,0.0,0.0,40,Clouds,scattered clouds,2017-09-24 08:00:00,2302,1,2017-09-24
None,288.35,0.0,0.0,90,Rain,moderate rain,2017-09-25 08:00:00,6299,0,2017-09-25
None,287.07,0.0,0.0,90,Rain,moderate rain,2017-09-26 08:00:00,6261,0,2017-09-26
None,281.55,0.0,0.0,20,Clouds,few clouds,2017-09-27 08:00:00,5930,0,2017-09-27
None,284.43,0.0,0.0,75,Clouds,broken clouds,2017-09-28 08:00:00,6284,0,2017-09-28
None,280.68,0.0,0.0,5,Clear,sky is clear,2017-09-29 08:00:00,6094,0,2017-09-29
None,279.55,0.0,0.0,5,Mist,mist,2017-09-30 08:00:00,3684,1,2017-09-30
None,286.37,0.0,0.0,90,Rain,light rain,2017-10-01 08:00:00,2403,1,2017-10-01
None,286.21,0.0,0.0,75,Clouds,broken clouds,2017-10-02 08:00:00,6054,0,2017-10-02
None,289.84,0.0,0.0,90,Rain,moderate rain,2017-10-03 08:00:00,5764,0,2017-10-03
None,280.15,0.0,0.0,1,Clear,sky is clear,2017-10-04 08:00:00,5836,0,2017-10-04
None,283.46,0.0,0.0,90,Rain,moderate rain,2017-10-05 08:00:00,4907,0,2017-10-05
None,281.43,0.0,0.0,75,Fog,fog,2017-10-06 08:00:00,5817,0,2017-10-06
None,285.15,0.0,0.0,90,Mist,mist,2017-10-07 08:00:00,3039,1,2017-10-07
None,283.01,0.0,0.0,40,Clouds,scattered clouds,2017-10-08 08:00:00,1960,1,2017-10-08
None,280.29,0.0,0.0,40,Clouds,scattered clouds,2017-10-09 08:00:00,5769,0,2017-10-09
None,273.28,0.0,0.0,5,Fog,fog,2017-10-10 08:00:00,5677,0,2017-10-10
None,275.22,0.0,0.0,5,Clear,sky is clear,2017-10-11 08:00:00,5859,0,2017-10-11
None,285.68,0.0,0.0,90,Drizzle,light intensity drizzle,2017-10-12 08:00:00,5900,0,2017-10-12
None,281.37,0.0,0.0,75,Clouds,broken clouds,2017-10-13 08:00:00,5840,0,2017-10-13
None,279.75,0.0,0.0,75,Clouds,broken clouds,2017-10-14 08:00:00,3047,1,2017-10-14
None,278.36,0.0,0.0,75,Clouds,broken clouds,2017-10-15 08:00:00,2323,1,2017-10-15
None,275.35,0.0,0.0,5,Mist,mist,2017-10-16 08:00:00,5887,0,2017-10-16
None,277.86,0.0,0.0,40,Clouds,scattered clouds,2017-10-17 08:00:00,5975,0,2017-10-17
None,283.01,0.0,0.0,40,Clouds,scattered clouds,2017-10-18 08:00:00,5111,0,2017-10-18
None,276.72,0.0,0.0,75,Clouds,broken clouds,2017-10-19 08:00:00,5508,0,2017-10-19
None,285.48,0.0,0.0,40,Clouds,scattered clouds,2017-10-20 08:00:00,5358,0,2017-10-20
None,289.16,0.0,0.0,90,Rain,moderate rain,2017-10-21 08:00:00,2651,1,2017-10-21
None,281.75,0.0,0.0,90,Clouds,overcast clouds,2017-10-22 08:00:00,1984,1,2017-10-22
None,282.48,0.0,0.0,75,Clouds,broken clouds,2017-10-23 08:00:00,6076,0,2017-10-23
None,278.22,0.0,0.0,75,Rain,light rain,2017-10-24 08:00:00,5929,0,2017-10-24
None,275.42,0.0,0.0,1,Clear,sky is clear,2017-10-25 08:00:00,5837,0,2017-10-25
None,281.76,0.0,0.0,75,Clouds,broken clouds,2017-10-26 08:00:00,5825,0,2017-10-26
None,274.22,0.0,0.0,90,Snow,light snow,2017-10-27 08:00:00,5159,0,2017-10-27
None,273.08,0.0,0.0,90,Clouds,overcast clouds,2017-10-28 08:00:00,2950,1,2017-10-28
None,273.08,0.0,0.0,90,Clouds,overcast clouds,2017-10-29 08:00:00,1840,1,2017-10-29
None,275.15,0.0,0.0,90,Snow,light snow,2017-10-30 08:00:00,5825,0,2017-10-30
None,271.41,0.0,0.0,90,Clouds,overcast clouds,2017-10-31 08:00:00,5890,0,2017-10-31
None,272.55,0.0,0.0,90,Clouds,overcast clouds,2017-11-01 08:00:00,6147,0,2017-11-01
None,275.28,0.0,0.0,75,Mist,mist,2017-11-02 08:00:00,5995,0,2017-11-02
None,270.01,0.0,0.0,1,Clear,sky is clear,2017-11-03 08:00:00,5784,0,2017-11-03
None,274.88,0.0,0.0,90,Mist,mist,2017-11-04 08:00:00,2790,1,2017-11-04
None,274.72,0.0,0.0,90,Clouds,overcast clouds,2017-11-05 08:00:00,2059,1,2017-11-05
None,267.68,0.0,0.0,75,Clouds,broken clouds,2017-11-06 08:00:00,5990,0,2017-11-06
None,270.51,0.0,0.0,75,Clouds,broken clouds,2017-11-07 08:00:00,6091,0,2017-11-07
None,270.15,0.0,0.0,1,Clear,sky is clear,2017-11-08 08:00:00,5926,0,2017-11-08
None,265.88,0.0,0.0,75,Snow,light snow,2017-11-09 08:00:00,5542,0,2017-11-09
None,262.28,0.0,0.0,1,Clear,sky is clear,2017-11-10 08:00:00,5593,0,2017-11-10
None,272.46,0.0,0.0,90,Clouds,overcast clouds,2017-11-11 08:00:00,3446,1,2017-11-11
None,269.21,0.0,0.0,75,Haze,haze,2017-11-12 08:00:00,2133,1,2017-11-12
None,270.36,0.0,0.0,75,Mist,mist,2017-11-13 08:00:00,6117,0,2017-11-13
None,277.22,0.0,0.0,90,Mist,mist,2017-11-14 08:00:00,5841,0,2017-11-14
None,276.68,0.0,0.0,75,Mist,mist,2017-11-15 08:00:00,6104,0,2017-11-15
None,271.02,0.0,0.0,90,Clouds,overcast clouds,2017-11-16 08:00:00,6029,0,2017-11-16
None,275.65,0.0,0.0,90,Drizzle,light intensity drizzle,2017-11-17 08:00:00,5344,0,2017-11-17
None,273.15,0.0,0.0,40,Clouds,scattered clouds,2017-11-18 08:00:00,3136,1,2017-11-18
None,264.79,0.0,0.0,1,Clear,sky is clear,2017-11-19 08:00:00,2214,1,2017-11-19
None,271.61,0.0,0.0,1,Clear,sky is clear,2017-11-20 08:00:00,5918,0,2017-11-20
None,269.55,0.0,0.0,75,Snow,light snow,2017-11-21 08:00:00,5932,0,2017-11-21
None,262.42,0.0,0.0,1,Clear,sky is clear,2017-11-22 08:00:00,5411,0,2017-11-22
None,266.75,0.0,0.0,5,Clear,sky is clear,2017-11-23 08:00:00,1267,0,2017-11-23
None,279.61,0.0,0.0,1,Clear,sky is clear,2017-11-24 08:00:00,2480,0,2017-11-24
None,273.28,0.0,0.0,1,Clear,sky is clear,2017-11-25 08:00:00,2133,1,2017-11-25
None,271.68,0.0,0.0,1,Clear,sky is clear,2017-11-26 08:00:00,1769,1,2017-11-26
None,275.61,0.0,0.0,75,Clouds,broken clouds,2017-11-27 08:00:00,5907,0,2017-11-27
None,279.42,0.0,0.0,75,Clouds,broken clouds,2017-11-28 08:00:00,6075,0,2017-11-28
None,267.79,0.0,0.0,40,Clouds,scattered clouds,2017-11-29 08:00:00,6020,0,2017-11-29
None,275.35,0.0,0.0,5,Clear,sky is clear,2017-11-30 08:00:00,5819,0,2017-11-30
None,272.65,0.0,0.0,75,Clouds,broken clouds,2017-12-01 08:00:00,5772,0,2017-12-01
None,269.41,0.0,0.0,20,Clouds,few clouds,2017-12-02 08:00:00,3343,1,2017-12-02
None,272.93,0.0,0.0,40,Clouds,scattered clouds,2017-12-03 08:00:00,1936,1,2017-12-03
None,284.02,0.0,0.0,90,Drizzle,drizzle,2017-12-04 08:00:00,5454,0,2017-12-04
None,264.72,0.0,0.0,75,Snow,light snow,2017-12-05 08:00:00,2160,0,2017-12-05
None,264.38,0.0,0.0,5,Clear,sky is clear,2017-12-06 08:00:00,5113,0,2017-12-06
None,259.43,0.0,0.0,40,Clouds,scattered clouds,2017-12-07 08:00:00,5509,0,2017-12-07
None,267.61,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 08:00:00,5448,0,2017-12-08
None,266.36,0.0,0.0,90,Snow,light snow,2017-12-09 08:00:00,3024,1,2017-12-09
None,269.37,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 08:00:00,1869,1,2017-12-10
None,271.75,0.0,0.0,90,Snow,snow,2017-12-11 08:00:00,4349,0,2017-12-11
None,258.51,0.0,0.0,40,Clouds,scattered clouds,2017-12-12 08:00:00,5709,0,2017-12-12
None,269.93,0.0,0.0,90,Snow,snow,2017-12-13 08:00:00,4696,0,2017-12-13
None,264.31,0.0,0.0,75,Snow,light snow,2017-12-14 08:00:00,5573,0,2017-12-14
None,267.41,0.0,0.0,90,Clouds,overcast clouds,2017-12-15 08:00:00,5600,0,2017-12-15
None,269.35,0.0,0.0,90,Mist,mist,2017-12-16 08:00:00,2603,1,2017-12-16
None,267.68,0.0,0.0,90,Mist,mist,2017-12-17 08:00:00,1994,1,2017-12-17
